uid,highest_school_lvl,preschool,school_transportation_time,school_transportation_cost,school_expenses,not_attend_reason,school_type_1.0,school_type_3.0,transport_2.0,transport_4.0,transport_5.0,sex,age,time_away,lives_with_partner,lives_with_parent,parents_education,num_parents_alive
493_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,68,0,True,False,1.5,0
605_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,68,0,True,False,1.0,0
796_8_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,68,0,True,False,2.0,0
268_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,68,0,True,False,1.5,0
268_8_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,68,0,True,True,2.145104895104895,0
594_3_1,3,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,68,0,True,False,1.0,0
3_4_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,68,0,False,False,2.0,0
172_7_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,68,0,True,False,2.0,0
467_2_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,68,0,True,False,1.5,0
550_1_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,68,0,True,False,2.0,0
416_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,69,0,False,False,1.0,0
198_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,69,0,True,False,1.0,0
282_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,69,0,True,False,2.0,0
427_8_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,69,0,True,False,1.0,0
696_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,69,0,True,False,1.0,0
834_6_1,1,1.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,69,0,True,False,1.0,0
64_2_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,69,0,True,False,1.0,0
131_11_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,69,0,True,False,2.0,0
248_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,69,0,False,False,1.0,1
271_9_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,69,2,True,False,2.0,0
814_6_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,69,0,False,False,1.0,0
493_8_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,69,0,True,False,1.0,0
551_5_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,69,0,True,False,4.5,0
436_5_1,5,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,69,0,True,False,1.0,0
662_7_1,2,1.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,69,0,False,False,1.0,0
171_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,70,0,False,False,1.0,0
627_12_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,True,False,1.0,0
787_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,True,False,3.0,0
369_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,False,False,2.0,0
429_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,True,False,1.0,0
579_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,True,False,1.0,0
600_5_1,1,1.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,True,False,2.0,0
731_10_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,True,False,2.0,0
581_8_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,True,False,1.0,0
3_9_1,4,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,True,False,2.0,0
169_10_1,4,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,True,False,1.0,0
720_9_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,True,False,2.0,0
437_8_1,5,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,True,False,2.0,0
149_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,71,0,False,False,6.0,1
191_7_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,71,0,True,False,1.0,0
605_8_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,71,0,False,False,1.0,0
627_3_5,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,71,0,False,False,1.0,0
2_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,71,0,True,False,10.0,0
600_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,71,0,True,False,2.0,0
340_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,71,0,True,False,2.0,0
429_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,71,0,True,False,1.0,0
720_8_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,71,0,False,False,2.0,0
813_6_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,71,0,True,False,1.0,0
545_1_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,71,0,True,False,2.0,0
174_6_1,3,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,71,2,True,False,3.0,0
130_11_2,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,71,0,True,False,2.0,0
296_12_1,2,4.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,71,0,True,False,2.5,0
547_5_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,71,0,False,False,2.0,0
633_7_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,71,0,False,False,2.0,0
732_4_1,4,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,71,0,True,False,2.0,0
335_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,False,False,2.0,0
429_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,72,0,False,False,1.0,0
803_7_1,1,1.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,True,False,1.0,0
832_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,True,False,1.0,0
510_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,True,False,1.0,0
106_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,True,False,10.0,0
175_2_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,72,0,False,False,1.0,0
414_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,True,False,1.0,0
253_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,True,False,1.5,0
363_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,True,False,1.0,0
391_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,True,False,1.5,0
392_2_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,True,False,1.0,0
588_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,True,False,2.0,0
719_11_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,False,False,2.0,0
170_5_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,False,False,1.0,0
171_10_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,72,0,False,False,3.0,0
376_3_2,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,72,0,True,False,1.5,0
788_7_1,5,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,72,0,True,False,2.0,0
175_9_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,73,0,True,False,1.0,0
571_8_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,73,0,False,False,1.0,0
606_4_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,73,0,True,False,1.0,0
71_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,73,0,True,False,1.0,0
440_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,73,0,True,False,1.5,0
589_9_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,73,0,True,False,1.0,0
86_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,73,0,True,False,2.0,0
257_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,73,0,True,False,2.0,0
44_11_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,73,0,True,False,1.5,0
253_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,73,6,False,False,2.0,0
259_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,73,0,False,False,2.0,0
335_10_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,73,0,True,False,2.0,0
772_3_1,4,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,73,0,False,False,1.0,0
205_7_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,73,0,True,False,1.0,0
760_12_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,73,0,True,False,3.0,0
544_12_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,73,0,True,False,1.0,0
571_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,5.5,0
283_4_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,1.0,0
425_2_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,74,0,False,False,1.0,0
746_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,1.0,0
580_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,74,0,False,False,1.0,0
413_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,74,0,False,False,1.0,0
425_9_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,1.0,0
242_7_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,74,0,True,False,2.0,0
392_8_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,1.0,0
443_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,1.5,0
496_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,1.0,0
473_9_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,1.5,0
549_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,74,0,False,False,2.0,0
552_4_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,74,0,True,False,2.0,1
579_10_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,1.0,0
661_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,2.0,0
732_3_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,2.0,0
786_3_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,3.0,0
546_9_1,5,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,2.5,0
664_11_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,1.0,0
260_2_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,2.0,0
427_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,1.0,0
256_12_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,75,0,False,False,1.0,0
579_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,1.0,0
132_4_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,75,0,False,False,2.0,0
363_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,2.0,0
796_9_1,1,1.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,2.0,0
811_9_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,1.0,0
62_4_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,75,0,True,False,1.0,0
371_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,2.0,0
374_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,1.0,0
497_4_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,False,False,1.5,0
657_5_1,1,1.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,1.5,0
731_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,2.0,0
829_1_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,75,0,True,False,1.0,0
716_2_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,2.0,0
268_1_1,4,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,1.0,0
4_7_1,5,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,2.0,0
361_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,76,0,True,False,2.0,0
428_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,76,0,False,False,1.0,0
814_2_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,76,0,False,False,1.0,0
570_4_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,76,0,True,False,10.0,0
795_3_1,1,1.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,76,0,True,False,1.5,0
269_7_1,4,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,76,0,True,False,1.0,0
656_4_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,76,0,True,False,1.0,0
626_4_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,77,0,True,False,1.0,0
63_6_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,77,0,True,False,1.0,0
579_12_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,77,0,True,False,1.0,0
605_4_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,77,0,True,False,1.0,0
663_10_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,77,0,True,False,1.0,0
268_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,77,0,True,False,1.0,0
734_10_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,77,0,True,False,2.0,0
266_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,77,0,True,False,2.0,0
252_3_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,77,0,True,False,1.0,0
776_8_1,4,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,77,0,True,False,1.5,0
285_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,78,0,True,False,2.0,0
426_2_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,78,0,True,False,1.5,0
271_7_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,78,0,True,False,1.0,0
412_4_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,78,0,True,False,1.0,0
285_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,79,0,False,False,1.5,0
493_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,79,0,True,False,1.0,0
607_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,79,0,False,False,2.0,0
748_9_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,79,0,True,False,1.0,0
282_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,79,0,True,False,1.0,0
549_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,79,0,False,False,2.0,0
617_2_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,79,0,False,False,1.0,0
61_5_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,79,0,True,False,1.0,0
259_6_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,79,0,False,False,3.5,0
830_5_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,79,8,False,False,3.5,0
64_4_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,80,0,True,False,1.0,0
297_3_1,1,3.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,80,0,False,False,2.0,0
443_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,80,0,True,False,1.0,0
173_2_1,5,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,80,0,False,False,1.5,0
385_10_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,81,0,True,False,1.0,0
335_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,81,0,True,False,1.0,0
772_7_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,81,0,True,False,1.0,0
165_4_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,82,0,True,False,1.0,0
801_8_1,1,1.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,82,0,True,False,1.0,0
591_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,82,0,True,False,1.0,0
492_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,82,0,True,False,1.0,0
552_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,83,0,False,False,2.0,0
496_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,83,0,True,False,1.0,0
252_6_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,83,0,True,False,1.0,0
248_5_1,4,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,83,0,True,False,1.0,0
259_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,84,0,False,False,2.0,0
810_11_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,84,0,False,False,1.0,0
242_8_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,84,0,False,False,2.0,0
579_11_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,85,0,False,False,1.0,0
788_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,86,0,True,False,1.5,0
789_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,86,0,False,False,2.0,0
549_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,87,0,False,False,2.0,0
4_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,90,0,False,False,10.0,0
243_9_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,92,0,False,False,1.0,0
331_1_1,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,29,0,True,False,1.5,2
71_2_1,1,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,33,8,True,False,2.0,2
596_4_1,2,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,35,0,True,False,2.0,0
415_10_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,36,0,True,False,1.5,2
599_8_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,36,0,False,True,2.145104895104895,0
515_3_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,39,0,True,False,1.0,0
599_1_1,1,3.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,41,0,True,False,3.0,1
671_6_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,41,0,True,False,4.0,2
784_3_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,41,0,True,True,2.145104895104895,0
624_7_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,44,0,True,False,2.0,0
599_4_1,2,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,46,0,True,False,3.0,0
300_7_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,47,0,True,False,1.0,0
495_7_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,47,0,True,False,1.0,1
593_8_1,3,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,49,0,True,False,3.0,1
624_8_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,50,0,True,True,2.145104895104895,0
599_7_1,2,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,50,0,True,False,3.0,1
599_5_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,52,0,True,False,3.0,0
600_4_1,1,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,52,0,True,False,3.0,0
426_7_1,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,52,0,True,False,1.5,1
790_1_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,52,0,False,False,2.0,1
593_7_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,52,0,True,False,3.0,1
790_3_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,54,0,False,False,2.0,0
624_6_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,57,0,True,False,1.0,0
600_3_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,60,0,True,False,3.5,0
300_9_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,61,0,True,False,1.5,0
71_7_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,62,0,True,False,1.0,0
427_1_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,63,0,True,False,1.0,0
136_1_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,64,0,True,False,6.0,0
600_1_1,1,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,68,0,True,False,2.5,0
701_6_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,25,0,False,False,3.0,2
721_10_3,6,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,25,0,False,True,2.145104895104895,0
830_2_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,26,0,True,False,2.5,2
149_5_3,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,26,0,False,True,2.145104895104895,0
693_6_1,2,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,26,0,True,True,2.145104895104895,0
789_2_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,26,0,True,False,2.5,2
812_7_2,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,26,0,True,False,3.5,2
12_4_3,1,4.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,27,0,True,True,2.145104895104895,0
779_5_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,27,0,True,False,3.0,2
729_5_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,27,0,True,False,3.0,2
741_5_7,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,27,0,False,True,2.145104895104895,0
12_3_1,1,4.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,30,0,True,False,2.5,0
136_8_1,1,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,30,5,True,False,3.0,2
402_1_4,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,30,0,True,False,2.0,2
534_3_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,30,0,True,False,3.0,2
696_4_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,30,0,True,False,3.0,0
703_7_2,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,30,0,True,False,4.0,2
784_1_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,30,0,True,False,2.0,1
786_6_3,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,30,0,False,True,2.145104895104895,0
726_11_1,5,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,30,0,True,False,4.5,2
346_3_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,31,0,True,False,3.0,2
670_6_3,2,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,31,0,False,True,2.145104895104895,0
703_8_2,4,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,32,0,True,False,5.0,2
746_2_3,5,3.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,32,0,False,True,2.145104895104895,0
213_2_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,33,0,True,False,2.0,2
385_8_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,33,0,True,False,2.0,1
516_8_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,33,0,True,True,2.145104895104895,0
689_7_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,33,0,True,False,3.0,2
667_5_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,34,0,True,False,2.0,1
696_7_1,2,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,34,0,True,False,5.0,0
786_7_3,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,34,0,True,True,2.145104895104895,0
209_7_1,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,34,0,True,False,5.0,2
242_2_2,5,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,34,0,True,False,3.0,2
137_9_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,35,0,True,True,2.145104895104895,0
161_1_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,35,0,True,False,2.0,1
629_4_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,35,0,True,False,1.0,1
546_3_1,1,3.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,35,0,True,False,3.0,2
831_3_2,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,35,0,True,False,1.5,2
787_4_1,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,35,0,True,False,2.5,0
375_5_2,5,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,35,0,True,False,7.0,2
174_8_2,2,3.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,36,0,True,False,3.0,0
14_9_1,2,4.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,36,0,True,False,5.0,1
277_9_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,36,0,True,False,3.0,2
460_3_1,2,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,36,8,True,False,2.5,2
813_3_2,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,36,0,True,False,3.5,2
123_2_1,2,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,36,0,True,False,1.5,2
688_9_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,37,0,True,True,2.145104895104895,0
290_1_1,2,3.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,37,0,True,False,4.5,1
403_8_3,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,37,2,False,True,2.145104895104895,0
