gender,family_role,age,marital_status,time_away,live_with_mother,mother_education,mother_alive,mother_death_age,mother_current_age,live_with_father,father_education,father_alive,father_death_age,father_current_age,read,write,education,preschool,enrollment_grouping,last_schoolyear_age,under_19,POVERTY
2,2,58,1,0,2,1,1,0,85,2,1,2,74,0,2,2,2,0,2,13,2,4
1,1,74,1,0,2,3,2,75,0,2,3,2,74,0,2,1,3,0,2,18,2,7
1,1,48,1,0,2,3,1,0,68,2,3,2,65,0,1,1,3,2,2,19,2,5
2,2,44,1,0,2,3,1,0,75,2,2,2,82,0,1,1,6,0,2,19,2,4
1,1,59,1,0,2,3,2,69,0,2,2,2,65,0,1,1,5,1,1,17,2,3
1,1,73,1,0,2,2,2,85,0,2,2,2,78,0,2,2,2,0,2,14,2,3
1,1,44,1,0,2,3,1,0,68,2,3,1,0,71,1,1,3,0,2,18,2,5
1,1,55,1,0,2,1,2,62,0,2,1,2,76,0,1,1,3,0,1,18,2,4
1,1,53,1,0,2,1,2,65,0,2,1,2,70,0,1,1,9,0,2,22,2,9
1,1,40,1,0,2,2,1,0,66,2,2,1,0,68,1,1,2,0,1,14,2,2
2,1,74,3,0,2,3,2,65,0,2,1,2,72,0,1,1,3,1,1,18,2,2
1,1,46,1,0,2,1,1,0,68,2,2,2,78,0,1,1,9,0,1,22,2,9
1,1,44,2,0,2,2,1,0,67,2,2,1,0,75,1,1,2,1,1,17,2,5
1,1,57,1,0,2,2,1,0,83,2,2,2,67,0,1,1,9,2,1,24,2,4
2,2,58,1,0,2,1,2,77,0,2,1,2,76,0,1,1,3,0,2,18,2,4
1,1,66,1,0,2,2,2,65,0,2,2,2,76,0,1,1,3,0,1,18,2,6
2,2,59,1,0,2,1,1,0,86,2,1,2,72,0,1,1,1,0,2,10,2,3
2,2,53,1,0,2,2,1,0,78,2,2,2,68,0,2,2,2,0,1,14,2,3
1,1,54,1,0,2,3,1,0,82,2,2,2,80,0,1,1,3,0,2,18,2,6
1,1,71,2,0,2,2,2,32,0,2,2,2,90,0,1,1,3,0,2,18,2,3
2,1,58,5,0,2,1,1,0,83,2,1,2,71,0,2,2,1,0,2,10,2,3
1,1,52,1,0,2,2,2,75,0,2,2,2,65,0,1,1,3,0,2,19,2,7
2,2,41,1,0,2,3,1,0,71,2,4,2,59,0,1,1,2,1,2,15,2,4
2,1,59,5,0,2,2,1,0,95,2,2,2,82,0,1,1,2,3,1,14,2,5
1,1,39,1,10,1,1,1,0,75,2,2,2,78,0,1,1,2,1,1,14,2,6
1,1,58,1,0,2,1,2,70,0,2,1,2,68,0,1,1,2,1,1,14,2,5
2,2,52,1,0,2,5,1,0,71,2,7,2,60,0,1,1,9,0,1,23,2,4
2,1,32,2,0,2,5,1,0,60,2,5,1,0,60,1,1,9,2,1,22,2,8
2,2,63,1,0,2,2,2,78,0,2,2,2,93,0,1,1,1,0,2,10,2,3
1,1,69,1,0,2,1,2,65,0,2,1,2,75,0,2,2,2,0,1,13,2,3
1,1,51,5,0,2,1,2,64,0,1,2,1,0,73,1,1,2,0,2,17,2,5
1,1,50,1,0,2,2,1,0,84,2,2,2,66,0,1,1,2,0,2,14,2,3
1,1,45,1,0,2,2,1,0,83,2,3,2,75,0,1,1,3,0,2,18,2,5
1,1,45,1,0,2,3,2,48,0,2,3,2,57,0,1,1,9,1,1,22,2,4
1,1,69,5,0,2,1,2,73,0,2,1,2,76,0,1,1,2,0,1,13,2,3
1,1,45,1,0,2,2,2,76,0,2,2,2,59,0,1,1,2,1,1,14,2,2
1,1,44,1,0,2,2,1,0,80,2,2,2,75,0,1,1,2,1,1,14,2,7
1,1,67,1,0,2,1,2,68,0,2,1,2,64,0,2,1,3,0,1,18,2,4
1,1,64,1,0,2,2,2,70,0,2,2,2,71,0,1,1,5,0,1,17,2,2
1,1,55,1,0,1,2,1,0,78,2,7,2,69,0,1,1,9,0,1,22,2,4
1,1,52,1,0,2,1,1,0,80,2,1,2,78,0,1,1,2,1,1,14,2,2
2,9,25,1,0,2,3,1,0,55,2,3,1,0,56,1,1,3,2,2,18,2,3
2,9,30,1,0,2,1,1,0,68,2,1,1,0,78,1,1,2,1,1,14,2,7
1,1,47,1,0,2,3,2,70,0,1,6,1,0,73,1,1,3,0,1,18,2,4
2,2,36,1,0,2,1,1,0,63,2,1,1,0,65,1,1,3,0,2,18,2,3
1,1,66,1,0,2,2,2,66,0,2,2,2,74,0,1,1,6,0,1,18,2,5
2,2,41,1,0,2,9,1,0,60,2,3,1,0,70,1,1,9,0,1,22,2,6
1,1,58,1,0,2,1,1,0,82,2,1,1,0,85,1,1,3,0,1,18,2,3
1,1,34,1,2,2,3,1,0,57,2,3,1,0,62,1,1,3,1,1,18,2,2
1,1,20,1,0,1,6,1,0,59,2,3,2,64,0,1,1,3,3,1,18,2,3
1,1,30,1,0,2,3,1,0,64,2,3,1,0,65,1,1,2,0,2,14,2,5
1,1,61,1,0,2,2,1,0,85,2,2,2,64,0,1,1,2,1,2,15,2,4
2,1,44,1,0,2,2,2,70,0,2,2,2,72,0,1,1,3,0,1,18,2,7
1,4,27,1,0,1,2,1,0,65,2,2,2,69,0,1,1,2,1,1,14,2,4
2,1,79,5,0,2,2,2,83,0,2,2,2,42,0,2,2,2,0,2,15,2,4
1,1,56,1,0,2,1,2,80,0,2,1,2,83,0,1,1,2,1,2,18,2,3
1,1,54,1,0,2,1,2,72,0,2,1,2,78,0,2,2,1,0,1,10,2,2
1,4,25,6,0,1,5,1,0,64,2,5,2,50,0,1,1,5,1,1,17,2,1
2,1,34,5,0,2,2,1,0,73,2,3,1,0,77,1,1,3,0,1,18,2,5
1,1,49,1,4,2,2,1,0,74,2,2,1,0,74,1,1,2,1,1,14,2,7
1,1,58,6,0,2,5,2,68,0,2,9,2,83,0,1,1,9,0,1,22,2,7
1,1,42,1,0,2,3,2,70,0,2,3,1,0,72,1,1,9,0,1,24,2,7
1,1,76,1,0,2,1,2,88,0,2,1,2,78,0,2,1,3,1,1,18,2,5
1,1,59,1,0,2,2,1,0,83,2,3,2,89,0,1,1,2,1,1,14,2,4
2,2,37,1,0,2,3,1,0,75,2,2,2,74,0,1,1,9,0,1,22,2,7
1,1,52,1,0,2,1,2,87,0,2,1,2,56,0,1,1,6,0,2,18,2,1
1,4,27,1,0,1,5,1,0,50,1,6,1,0,52,1,1,3,3,1,18,2,2
2,2,65,1,0,2,3,2,85,0,2,9,2,90,0,1,1,3,0,2,18,2,4
1,1,75,1,0,2,3,2,65,0,2,3,2,67,0,1,1,2,0,1,13,2,6
1,1,39,1,0,2,3,2,59,0,2,4,1,0,77,1,1,2,1,2,15,2,4
1,1,35,1,0,2,2,1,0,70,2,2,1,0,73,1,1,6,0,1,19,2,7
1,1,39,1,0,1,3,1,0,60,2,3,2,61,0,1,1,2,1,1,14,2,3
1,1,68,1,0,2,1,2,94,0,2,1,2,63,0,1,1,5,0,1,16,2,4
1,1,81,1,0,2,1,2,70,0,2,1,2,74,0,2,2,2,1,1,14,2,3
2,2,58,1,0,2,1,2,68,0,2,1,2,73,0,1,1,9,0,1,22,2,5
1,1,48,1,0,2,2,1,0,75,2,3,1,0,79,1,1,3,4,1,18,2,5
2,1,77,5,0,2,1,2,80,0,2,1,2,66,0,2,2,1,0,2,10,2,3
1,1,49,1,0,2,3,1,0,73,2,3,2,76,0,1,1,9,0,1,22,2,8
2,2,50,1,0,2,1,2,77,0,2,2,1,0,81,1,2,1,0,2,10,2,5
1,1,60,1,0,2,1,1,0,80,2,2,2,74,0,1,1,3,0,1,18,2,2
1,1,48,1,0,2,9,1,0,81,2,5,2,81,0,1,1,3,0,1,18,2,4
2,2,48,1,0,2,10,2,71,0,2,10,2,81,0,1,1,2,1,1,14,2,3
2,1,68,5,0,2,1,2,74,0,2,1,2,74,0,1,1,2,0,1,13,2,5
1,1,35,1,0,2,2,1,0,68,2,2,2,60,0,1,1,3,0,2,18,2,5
1,4,26,6,0,1,9,1,0,56,1,9,1,0,57,1,1,3,2,1,18,2,6
2,2,40,1,0,2,2,2,67,0,2,2,2,64,0,1,1,2,0,1,14,2,4
2,2,50,1,0,2,1,1,0,80,2,1,2,40,0,1,1,6,0,1,18,2,2
1,1,67,5,0,2,1,2,67,0,2,1,2,55,0,1,1,1,0,2,11,2,5
1,1,44,1,0,2,2,2,74,0,2,2,2,61,0,2,1,3,0,2,18,2,5
2,2,51,1,0,2,2,2,40,0,2,2,2,82,0,1,1,2,1,1,14,2,8
1,1,60,1,0,2,1,1,0,86,2,1,2,87,0,1,1,2,0,1,14,2,4
1,1,50,1,0,2,1,1,0,70,2,1,1,0,75,1,1,3,0,1,18,2,3
1,1,49,1,0,2,3,1,0,76,2,3,2,53,0,1,1,2,0,1,14,2,5
1,1,57,1,0,2,3,2,67,0,2,2,2,76,0,1,1,9,1,1,22,2,6
1,1,76,1,0,2,1,2,81,0,2,1,2,55,0,2,2,2,0,1,13,2,5
1,1,52,1,0,2,1,2,82,0,2,1,2,88,0,1,1,2,0,1,14,2,1
2,2,29,1,0,2,3,1,0,57,2,3,1,0,60,1,1,2,0,1,14,2,1
1,1,54,1,0,2,2,2,80,0,2,1,2,80,0,1,1,5,1,1,17,2,5
1,1,53,1,0,2,5,2,60,0,2,4,2,55,0,1,1,3,1,2,19,2,3
1,1,48,1,0,2,2,1,0,69,2,3,2,56,0,1,1,2,1,1,14,2,3
1,1,74,1,0,2,1,2,75,0,2,1,2,66,0,1,1,3,0,1,18,2,6
1,1,45,2,0,1,3,1,0,66,2,3,2,63,0,1,1,2,1,1,14,2,3
1,1,48,1,0,2,3,1,0,69,2,3,2,65,0,1,1,6,2,1,18,2,6
1,1,44,1,0,2,3,1,0,79,2,3,2,68,0,1,1,3,0,1,18,2,4
1,1,42,1,0,2,2,1,0,66,2,2,1,0,78,1,1,2,0,2,17,2,4
2,2,49,2,0,2,3,2,65,0,2,2,2,73,0,1,1,9,1,1,23,2,8
1,1,63,1,0,2,2,2,65,0,2,2,2,73,0,1,1,9,0,1,22,2,8
2,1,69,5,0,2,2,2,67,0,2,1,2,67,0,1,1,1,1,1,10,2,2
1,1,71,3,0,2,1,2,72,0,2,1,2,80,0,1,1,1,1,1,10,2,4
1,1,42,1,0,2,3,1,0,68,2,3,1,0,72,1,1,9,0,1,24,2,6
1,1,47,1,0,1,2,1,0,74,2,1,2,67,0,1,1,9,0,1,22,2,6
1,1,58,1,0,2,1,2,68,0,2,1,2,82,0,1,1,4,0,1,16,2,2
1,1,42,1,0,2,3,1,0,60,2,2,2,70,0,1,1,3,0,2,18,2,6
1,1,45,1,0,2,9,2,64,0,1,9,1,0,86,1,1,9,2,1,24,2,6
1,1,42,1,0,2,1,1,0,66,2,1,1,0,75,1,1,2,1,2,14,2,4
2,1,54,5,0,2,2,2,79,0,2,3,1,0,87,1,1,2,0,1,14,2,4
1,1,52,1,0,2,2,2,64,0,2,2,2,65,0,2,1,2,1,1,14,2,3
1,1,54,1,0,2,2,1,0,80,2,1,1,0,83,1,1,2,0,2,14,2,5
1,1,65,1,0,2,2,2,36,0,2,2,2,64,0,1,1,2,1,1,14,2,7
2,2,40,1,0,2,2,1,0,60,2,2,1,0,66,1,1,2,0,1,14,2,4
1,1,65,5,0,2,2,2,65,0,2,2,2,62,0,2,2,2,0,1,14,2,3
2,1,59,6,0,2,7,2,75,0,2,2,2,60,0,1,1,4,0,1,16,2,3
2,1,23,6,0,2,3,2,46,0,2,3,1,0,50,1,1,7,0,2,22,2,5
2,2,58,1,0,2,3,1,0,84,2,9,2,66,0,1,1,9,0,1,22,2,5
1,1,40,1,0,2,1,2,72,0,2,2,2,72,0,1,1,2,1,1,14,2,4
2,2,50,1,0,2,2,1,0,85,2,2,2,65,0,1,1,6,0,1,18,2,3
1,1,63,1,0,2,3,2,73,0,2,3,2,71,0,1,1,3,0,1,18,2,6
1,1,82,1,0,2,1,2,90,0,2,1,2,90,0,1,1,1,0,2,10,2,3
2,2,47,1,0,2,1,1,0,70,2,1,1,0,78,1,2,2,0,2,14,2,4
2,1,37,1,0,2,1,1,0,67,2,1,1,0,72,1,1,2,0,1,14,2,4
1,1,55,1,0,2,2,2,91,0,2,1,2,74,0,1,1,6,2,1,18,2,4
1,1,85,1,0,2,1,2,68,0,2,1,2,70,0,2,2,1,0,1,10,2,8
1,1,62,1,0,2,3,1,0,83,2,3,2,84,0,1,1,9,1,1,22,2,8
1,1,64,1,0,2,5,2,84,0,2,5,2,51,0,1,1,9,0,1,22,2,8
1,1,64,1,0,2,2,1,0,82,2,2,2,62,0,2,2,2,3,1,14,2,4
1,1,58,1,0,2,2,2,79,0,2,2,2,73,0,1,1,2,0,1,14,2,7
1,1,33,1,0,1,6,1,0,47,1,3,1,0,53,1,1,3,0,1,18,2,4
2,1,58,6,0,2,3,1,0,81,2,2,2,75,0,1,1,5,1,1,17,2,5
1,1,70,1,0,2,2,2,83,0,2,2,2,77,0,2,2,1,1,1,10,2,5
1,1,53,1,0,2,3,2,72,0,2,3,2,62,0,1,1,9,0,1,23,2,6
2,1,81,5,0,2,1,2,75,0,2,1,2,60,0,2,2,2,1,1,14,2,3
2,2,46,1,0,2,2,1,0,68,2,2,1,0,71,1,1,3,2,2,18,2,5
1,1,59,1,0,2,1,2,65,0,2,2,2,72,0,1,1,9,0,2,25,2,3
1,1,50,1,0,2,4,2,65,0,2,4,2,70,0,1,1,2,1,1,14,2,6
1,1,52,1,0,2,10,2,68,0,2,10,2,70,0,1,1,3,0,2,18,2,4
1,1,49,1,0,2,3,2,74,0,2,3,1,0,78,1,1,4,1,2,17,2,6
1,1,61,1,0,2,1,2,74,0,2,2,2,70,0,1,1,2,0,2,14,2,5
1,1,73,1,0,2,1,2,50,0,2,1,2,85,0,2,2,1,1,1,10,2,1
1,1,41,1,0,2,3,1,0,63,2,3,1,0,70,1,1,3,3,1,18,2,6
1,1,51,1,0,2,1,2,69,0,2,2,1,0,76,1,1,3,0,2,18,2,7
2,2,81,1,0,2,1,2,72,0,2,1,2,63,0,2,2,2,0,2,16,2,2
1,1,60,1,0,2,2,2,78,0,2,3,2,72,0,1,1,3,0,2,18,2,3
1,1,59,1,0,2,2,1,0,83,2,2,2,75,0,1,1,2,0,2,15,2,1
1,1,53,1,0,2,1,1,0,75,2,3,2,74,0,1,1,9,2,1,22,2,5
1,1,67,1,0,2,1,2,75,0,2,1,2,71,0,2,2,2,0,1,13,2,4
2,1,59,5,0,2,2,2,71,0,2,2,2,81,0,1,1,2,0,2,15,2,3
1,1,47,1,0,2,1,2,60,0,2,2,2,70,0,1,1,9,1,1,22,2,5
1,1,52,1,0,2,2,2,64,0,2,2,1,0,78,1,1,9,1,1,22,2,5
2,2,52,1,0,2,2,1,0,76,2,2,2,73,0,1,1,2,0,2,14,2,5
1,1,55,1,0,2,2,2,73,0,2,2,2,62,0,1,1,2,0,2,14,2,6
1,1,66,1,0,2,1,2,60,0,2,2,2,82,0,1,1,5,2,1,17,2,4
1,1,56,1,0,2,3,1,0,80,2,3,2,83,0,1,1,2,0,1,14,2,7
2,1,64,5,0,2,1,2,78,0,2,1,2,87,0,1,1,2,0,1,14,2,4
1,1,55,1,0,2,1,2,65,0,2,1,2,90,0,1,1,2,1,2,14,2,3
2,1,36,5,0,2,2,1,0,55,2,2,1,0,77,1,1,2,0,1,14,2,2
1,1,32,1,0,2,2,1,0,62,2,1,2,65,0,1,1,2,1,1,14,2,5
2,2,60,1,0,2,2,1,0,81,2,2,2,87,0,1,1,3,0,2,18,2,4
2,2,45,1,0,2,2,2,60,0,2,2,1,0,83,1,1,2,0,2,14,2,4
1,1,68,1,4,2,1,2,86,0,2,2,2,88,0,1,1,2,1,1,14,2,6
1,1,42,6,0,2,2,2,60,0,2,1,2,60,0,1,1,9,2,2,22,2,5
1,1,42,1,0,2,2,1,0,65,2,5,1,0,68,1,1,9,0,2,22,2,4
1,1,27,1,0,2,3,1,0,50,2,3,1,0,55,1,1,9,0,1,22,2,8
1,1,45,1,0,2,3,1,0,70,2,2,1,0,75,1,1,3,1,2,18,2,6
1,1,62,1,0,2,2,2,76,0,2,2,2,73,0,1,1,1,0,1,10,2,4
1,1,39,1,0,2,3,1,0,60,2,3,1,0,63,1,1,2,0,1,14,2,1
1,1,58,1,0,2,2,1,0,76,2,2,2,80,0,1,1,3,0,1,18,2,6
1,1,56,1,0,2,1,2,70,0,2,1,2,74,0,1,1,9,0,1,22,2,5
1,1,29,1,0,2,3,1,0,56,2,3,2,52,0,1,1,2,1,1,14,2,5
2,10,49,6,0,1,2,1,0,77,2,1,2,82,0,1,1,3,0,1,18,2,4
2,1,80,5,0,2,2,2,76,0,2,2,2,83,0,2,2,0,1,1,7,2,3
1,1,59,1,0,2,2,2,69,0,2,2,2,72,0,2,1,6,1,1,18,2,4
2,2,41,1,0,2,3,1,0,63,2,2,1,0,67,1,1,2,0,2,14,2,4
1,1,60,1,0,2,2,2,50,0,2,2,2,80,0,1,1,2,2,1,14,2,3
1,1,38,1,0,1,3,1,0,69,1,3,1,0,72,1,1,3,0,2,18,2,7
2,1,60,5,0,2,2,2,75,0,2,2,2,78,0,2,2,1,1,1,11,2,6
2,1,76,5,0,2,1,2,85,0,2,1,2,65,0,3,3,1,0,1,10,2,2
2,2,59,1,0,2,1,2,69,0,2,1,2,69,0,1,1,2,0,2,14,2,2
1,1,40,1,0,2,3,1,0,65,2,3,1,0,72,1,1,2,2,2,14,2,4
1,1,64,1,0,2,1,2,75,0,2,1,2,70,0,2,2,2,0,2,14,2,5
1,1,52,1,0,2,2,2,68,0,2,2,2,71,0,1,1,2,0,2,19,2,2
1,1,30,1,0,2,3,1,0,62,2,2,1,0,75,1,1,2,1,1,14,2,7
1,1,56,1,0,2,2,1,0,80,2,2,2,64,0,1,1,2,0,1,14,2,5
1,1,78,1,0,2,1,2,74,0,2,2,2,80,0,1,1,9,0,2,23,2,4
1,1,79,1,0,2,1,2,75,0,2,1,2,80,0,2,3,0,1,1,6,2,3
1,1,33,1,0,2,3,1,0,57,2,3,1,0,65,1,1,3,1,2,18,2,4
2,2,51,1,0,2,2,1,0,82,2,9,1,0,65,1,1,3,0,1,18,2,8
2,1,29,6,0,2,5,1,0,49,2,5,1,0,53,1,1,9,0,1,24,2,2
1,1,83,1,0,2,3,2,63,0,2,3,2,74,0,1,1,3,0,1,18,2,8
1,1,58,1,0,2,2,1,0,81,2,3,2,79,0,1,1,9,1,1,22,2,7
1,1,56,1,0,2,2,2,80,0,2,2,2,75,0,1,1,3,2,1,18,2,4
2,4,32,6,0,1,5,1,0,67,1,5,1,0,74,1,1,9,3,2,28,2,5
1,1,71,1,0,2,1,2,70,0,2,1,2,68,0,1,1,1,1,1,10,2,4
2,2,44,1,0,2,1,1,0,65,2,1,1,0,70,1,1,3,0,2,18,2,4
2,2,30,1,0,2,3,1,0,68,2,3,1,0,74,1,1,3,0,1,18,2,7
1,1,52,1,0,2,2,2,84,0,2,2,2,42,0,1,1,9,3,1,22,2,5
2,2,47,1,0,2,8,1,0,67,2,3,1,0,72,1,1,2,0,2,14,2,6
1,1,69,1,0,2,2,2,78,0,2,2,2,70,0,1,1,2,1,1,14,2,4
2,2,51,1,0,2,2,1,0,72,2,3,2,61,0,1,1,2,1,1,14,2,5
1,1,42,1,0,1,1,1,0,88,2,1,2,68,0,1,1,3,0,2,18,2,8
1,4,24,6,0,1,6,1,0,52,2,4,2,50,0,1,1,2,2,2,15,2,4
1,1,46,1,1,2,1,2,70,0,2,1,2,80,0,1,1,2,1,1,14,2,1
2,2,31,1,0,2,3,1,0,71,2,3,2,67,0,1,1,2,0,1,14,2,8
1,1,81,1,0,2,1,2,70,0,2,1,2,84,0,3,3,0,0,2,10,2,4
2,2,26,1,0,2,2,1,0,60,2,3,1,0,61,1,1,3,1,1,18,2,2
2,1,81,5,0,2,1,2,67,0,2,2,2,69,0,2,1,0,0,1,9,2,2
1,1,25,1,0,1,3,1,0,48,1,5,1,0,48,1,1,7,1,1,21,2,4
1,1,63,1,0,2,2,2,70,0,2,3,2,75,0,1,1,5,1,1,17,2,1
2,2,56,1,0,2,2,1,0,78,2,3,1,0,80,1,1,2,0,1,14,2,3
2,2,58,1,0,2,4,1,0,80,2,1,2,73,0,1,1,9,1,1,22,2,6
1,1,51,3,0,2,1,1,0,66,2,1,2,60,0,1,1,6,0,2,21,2,5
1,1,43,1,0,2,3,1,0,70,2,4,1,0,71,1,1,3,0,1,18,2,6
2,2,48,1,0,2,2,1,0,70,2,2,2,80,0,1,1,9,0,1,22,2,4
2,2,52,1,0,2,2,1,0,71,2,2,1,0,74,1,1,2,0,1,14,2,4
1,1,44,1,0,1,2,1,0,81,2,2,2,85,0,1,1,2,0,1,14,2,5
1,1,58,1,0,2,1,2,74,0,2,1,2,72,0,1,1,3,0,1,18,2,7
1,1,67,1,0,2,1,2,79,0,2,1,2,80,0,1,1,3,0,2,18,2,3
1,1,36,1,0,2,2,1,0,60,2,2,1,0,66,1,1,2,0,1,14,2,5
2,2,38,1,0,2,1,1,0,69,2,2,2,72,0,1,1,2,0,1,14,2,3
1,4,27,1,0,1,3,1,0,54,1,3,1,0,54,1,1,2,1,1,14,2,3
1,1,59,1,0,1,3,1,0,96,2,1,2,73,0,1,1,3,0,1,18,2,7
2,2,54,1,0,2,2,1,0,77,2,2,2,84,0,1,1,2,0,2,14,2,3
2,2,40,1,0,2,4,1,0,65,2,2,1,0,73,1,1,7,0,2,24,2,8
1,1,70,1,0,2,1,2,85,0,2,2,2,82,0,1,2,1,0,2,11,2,2
2,1,80,5,0,2,1,2,85,0,2,1,2,50,0,1,1,1,0,1,10,2,5
1,1,76,1,0,2,1,2,70,0,2,1,2,67,0,3,2,1,1,1,10,2,4
2,2,63,1,0,2,2,2,69,0,2,2,2,71,0,2,2,2,0,1,13,2,2
1,1,49,1,0,2,3,1,0,67,2,3,1,0,73,1,1,2,1,1,14,2,4
1,1,74,1,0,2,1,2,60,0,2,1,2,70,0,1,1,2,1,1,14,2,5
1,1,60,1,0,2,2,2,76,0,2,2,2,76,0,1,1,3,0,2,18,2,9
1,1,57,1,0,2,2,1,0,90,2,2,2,68,0,1,1,3,2,2,18,2,6
2,1,65,5,0,2,1,2,64,0,2,1,2,74,0,2,2,1,0,1,10,2,2
2,2,39,1,0,2,2,1,0,70,2,2,1,0,70,1,1,3,0,1,18,2,4
1,1,44,1,0,2,10,1,0,76,2,10,2,75,0,1,1,3,0,2,18,2,5
2,2,29,1,3,2,3,1,0,50,2,3,1,0,55,1,1,2,2,1,14,2,5
1,1,63,1,0,2,2,2,93,0,2,2,2,96,0,1,1,9,2,1,22,2,4
1,1,59,1,0,2,10,2,80,0,2,10,2,92,0,1,1,2,1,1,14,2,4
1,1,43,1,0,2,2,2,72,0,1,2,1,0,72,1,1,2,0,1,14,2,5
1,1,51,1,0,2,2,2,83,0,2,2,2,75,0,1,1,3,0,2,18,2,4
1,1,58,1,0,2,2,1,0,84,2,2,1,0,99,1,1,2,0,2,14,2,6
1,1,67,5,0,2,1,2,75,0,2,1,2,70,0,2,2,2,0,1,14,2,4
1,1,51,1,0,2,3,2,62,0,2,5,2,70,0,1,1,6,0,1,18,2,2
2,2,61,1,0,2,2,1,0,75,2,3,2,82,0,1,1,2,1,1,14,2,4
2,2,54,1,0,2,2,2,78,0,2,2,2,70,0,1,1,2,1,1,14,2,6
1,1,77,1,0,2,1,2,70,0,2,2,2,70,0,2,2,2,1,1,14,2,3
2,1,42,5,0,2,5,1,0,69,2,5,2,70,0,1,1,3,0,1,18,2,5
1,1,38,1,0,2,3,1,0,74,2,3,1,0,72,1,1,3,2,1,18,2,6
1,4,27,1,0,1,3,1,0,49,1,2,1,0,50,1,1,2,4,2,14,2,3
2,2,31,1,0,2,1,1,0,65,2,1,1,0,68,1,1,2,0,2,14,2,10
2,1,64,5,0,2,1,2,80,0,2,1,2,90,0,2,2,1,1,1,10,2,4
2,1,34,1,7,2,5,1,0,62,2,7,1,0,72,1,1,2,1,1,14,2,6
1,1,29,1,0,2,3,1,0,56,2,4,1,0,58,1,1,3,0,2,19,2,2
1,1,42,1,0,2,2,1,0,70,2,2,1,0,73,1,1,3,0,2,18,2,4
2,1,30,6,0,2,5,1,0,62,2,5,1,0,67,1,1,10,0,1,27,2,5
1,1,41,1,6,2,2,1,0,66,2,2,1,0,68,1,1,2,0,1,14,2,3
2,2,51,1,0,2,2,1,0,76,2,2,2,75,0,1,1,2,0,1,14,2,6
2,1,51,1,0,2,1,2,70,0,2,2,2,87,0,1,1,3,0,2,18,2,3
1,1,44,1,0,1,3,1,0,72,2,1,2,76,0,1,1,2,0,1,14,2,3
1,1,56,1,0,2,2,2,85,0,2,5,2,86,0,1,1,1,0,1,10,2,3
2,1,72,5,0,2,1,2,75,0,2,1,2,78,0,2,2,1,0,1,10,2,5
2,1,65,5,0,2,2,2,39,0,2,2,2,40,0,1,1,1,2,1,11,2,1
1,1,35,1,0,2,2,1,0,70,2,2,1,0,74,1,1,2,1,1,14,2,3
1,1,55,1,0,2,3,2,78,0,2,4,2,60,0,1,1,3,0,1,18,2,5
1,1,51,1,0,2,2,1,0,81,2,2,2,76,0,1,1,3,0,1,18,2,5
1,1,60,1,0,2,2,2,59,0,2,2,2,66,0,2,1,6,1,1,18,2,6
1,1,62,1,0,2,1,2,84,0,2,2,2,80,0,1,1,2,0,2,14,2,7
1,1,41,1,0,2,1,2,49,0,1,2,1,0,76,1,1,3,0,1,18,2,8
2,1,47,6,0,2,3,1,0,68,2,9,1,0,68,1,1,9,0,1,22,2,5
1,1,42,1,0,2,1,1,0,76,2,1,2,84,0,1,1,2,0,1,14,2,4
1,1,26,1,0,1,3,1,0,67,1,3,1,0,66,1,1,3,1,2,18,2,3
2,2,48,1,0,2,1,2,72,0,2,1,2,75,0,1,1,3,0,2,18,2,5
2,1,44,3,0,2,2,2,75,0,1,2,1,0,89,1,1,9,1,2,22,2,4
1,1,52,1,0,2,2,1,0,75,2,2,2,70,0,1,1,6,3,1,18,2,3
1,1,35,1,0,2,3,1,0,76,2,3,2,66,0,1,1,2,0,2,14,2,5
2,1,43,5,0,2,2,1,0,70,2,2,1,0,76,1,1,2,0,2,15,2,5
2,1,40,6,0,2,1,2,51,0,2,1,2,74,0,1,1,2,0,1,14,2,2
1,1,66,1,0,2,1,2,85,0,2,1,2,85,0,1,1,5,0,2,22,2,8
2,1,73,5,0,2,2,2,69,0,2,2,2,64,0,1,1,2,1,1,14,2,6
1,1,45,1,0,2,10,1,0,68,2,10,1,0,74,1,1,9,2,1,22,2,7
1,1,29,1,0,2,2,1,0,50,2,2,1,0,56,1,1,2,2,2,15,2,3
1,1,57,1,0,2,1,1,0,79,2,1,2,65,0,1,1,2,0,1,14,2,2
1,1,37,1,1,2,3,1,0,69,2,2,1,0,73,1,1,3,0,2,19,2,3
1,1,44,1,0,2,2,1,0,70,2,10,1,0,75,1,1,3,2,1,18,2,2
1,1,72,1,0,2,1,2,70,0,2,1,2,70,0,1,1,2,1,1,14,2,5
1,1,55,1,0,2,2,1,0,78,2,2,1,0,85,1,1,6,0,2,20,2,3
1,1,48,1,0,2,1,1,0,85,2,1,1,0,80,1,1,3,0,1,18,2,4
1,1,61,1,0,2,1,2,73,0,2,1,2,80,0,1,1,2,0,2,14,2,3
1,1,38,1,0,2,2,2,67,0,2,2,1,0,83,1,1,3,2,2,18,2,7
1,1,49,1,0,2,2,1,0,79,2,2,2,76,0,1,1,9,1,1,22,2,4
1,1,77,1,0,2,2,2,82,0,2,3,2,82,0,2,2,1,0,1,11,2,5
1,1,51,1,3,2,2,2,28,0,2,2,2,62,0,2,1,2,2,2,14,2,4
1,1,78,1,0,2,2,2,70,0,2,2,2,72,0,1,1,1,0,2,10,2,7
