read,write,attended_school,highest_diploma,preschool,lives_with_partner,lives_with_mother,mother_education,mother_alive,lives_with_father,father_education,father_alive,age,male,not_enrolled_for_economic_reasons,marital_status_1,marital_status_2,marital_status_3,marital_status_4,marital_status_5,family_role_1,family_role_2,family_role_3,family_role_4,family_role_6,family_role_7,family_role_8,family_role_9,family_role_10
True,True,True,2,0,True,True,2,True,True,2,True,30,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,True,True,3,True,30,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,4,True,True,5,True,30,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,2,True,False,11,False,False,11,False,30,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,True,True,4,True,30,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,True,True,3,True,30,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,True,True,1,True,30,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,1,0,False,False,11,False,True,1,False,31,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,False,True,3,True,31,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,False,11,False,True,1,False,31,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,True,True,3,True,31,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,True,True,1,True,31,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,2,True,True,3,True,True,5,True,31,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,4,True,True,2,True,31,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,True,True,3,True,31,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,3,True,True,3,True,True,3,True,31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
True,True,True,3,0,True,False,11,False,True,3,False,31,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,1,3,True,True,2,True,True,2,True,32,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,4,False,True,4,False,32,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,False,11,False,False,11,False,32,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
True,False,True,2,1,True,True,2,True,True,2,True,32,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,False,11,False,False,11,False,32,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
True,True,True,2,0,True,True,2,True,True,2,True,32,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,False,11,False,True,3,False,32,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,True,True,1,True,32,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,False,True,2,True,True,2,True,32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
True,True,True,2,2,True,True,2,True,True,2,True,32,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,2,True,True,3,True,True,5,True,32,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,1,True,True,5,True,True,5,True,32,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,True,True,3,True,32,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,False,False,11,False,False,11,False,32,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
True,True,True,3,3,True,True,3,True,True,1,True,32,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,False,True,5,False,True,5,False,32,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
True,True,True,9,3,True,True,2,True,True,3,True,32,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,1,True,False,11,False,True,3,False,33,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,True,True,3,True,33,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,False,True,2,1,True,False,11,False,True,1,False,33,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,5,True,True,3,True,33,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,2,True,False,11,False,True,3,False,33,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,True,33,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,3,True,True,2,True,True,2,False,33,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,3,True,True,3,True,True,2,True,33,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,False,11,False,True,2,False,33,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,33,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,True,True,2,True,33,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,3,True,True,2,True,True,2,False,33,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,True,True,2,True,33,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,2,True,True,1,True,True,1,True,33,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,True,True,3,True,33,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,0,False,True,3,False,False,11,False,33,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
True,True,True,2,0,True,True,3,True,True,3,True,34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,True,True,3,True,34,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,True,True,2,False,34,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,True,True,2,False,34,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,False,11,False,True,2,False,34,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,True,True,2,True,34,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,False,11,False,True,3,False,34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,3,False,34,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,3,True,True,1,True,True,1,False,34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,1,True,True,10,False,True,2,True,34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,6,3,True,False,11,False,True,7,False,34,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
True,True,True,3,0,True,True,3,True,True,3,True,34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,3,True,True,1,True,True,2,True,34,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,False,11,False,False,11,False,34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
True,True,True,3,2,True,True,5,False,True,5,True,34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,2,True,True,4,True,True,4,True,34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
